log_date,incident,reported,nature,incident_address
04.25.2026,260401590,13:29:51 04/25/26,CODE H SUBJ,BIXBY DR & FOOTHILL BLVD
04.25.2026,260401595,14:28:34 04/25/26,SUSP SUBJ,SHERWIN WAY & EIGHTH ST
04.25.2026,260401594,14:32:04 04/25/26,AREA CHECK,5001 VIA DE MANSION; HERITAGE PARK
04.25.2026,260401597,15:11:20 04/25/26,246PC,733 LANTANA ST
04.25.2026,260401598,15:52:56 04/25/26,WELFARE CHECK,1970 NINTH ST
04.25.2026,260401603,16:16:49 04/25/26,ILLEGAL PARKER,2600 LYFORD DR
04.25.2026,260401599,16:45:46 04/25/26,SUSP CIRCS,2360 THIRD ST
04.25.2026,260401602,18:08:10 04/25/26,TC NON INJURY,2090 FOOTHILL BLVD; STATER BROS
04.25.2026,260401601,18:23:15 04/25/26,CODE H SUBJ,2269 FOOTHILL BLVD
04.25.2026,260401600,18:28:59 04/25/26,DISTURB PERSON,5069 WHEELER AVE
04.25.2026,260401605,19:24:52 04/25/26,TRAFFIC STOP,2320 FOOTHILL BLVD #C; JIMMY JOHNS
04.25.2026,260401606,19:42:08 04/25/26,TRAFFIC STOP,FULTON RD / LA VERNE AVE
04.25.2026,260401607,20:02:32 04/25/26,911 INVEST,3307 PALOMA AVE
04.25.2026,260401608,21:00:04 04/25/26,SPEEDING VEH,EMERALD AVE & FOOTHILL BLVD
04.25.2026,260401610,21:17:00 04/25/26,TRAFFIC STOP,BONITA AVE & WHEELER AVE
04.25.2026,260401611,22:04:12 04/25/26,DISTURB PARTY,1752 VAN DUSEN RD
04.26.2025,250401391,00:11:49 04/26/25,TRAFFIC STOP,FOOTHILL BLVD & BRADFORD ST
04.26.2025,250401392,00:23:57 04/26/25,TC UNK,2259 BONITA AVE
04.26.2025,250401393,02:29:17 04/26/25,TRAFFIC STOP,C ST & BONITA AVE
04.26.2025,250401394,02:33:12 04/26/25,ASSIST AGENCY,MURCHISON / AUGUSTA
04.26.2025,250401395,02:45:20 04/26/25,THEFT MAIL,6199 MEADOW LARK DR
04.26.2025,250401398,06:47:39 04/26/25,FOUND PROP,2909 ARROW HWY; #40;LOBBY
04.26.2025,250401397,07:03:21 04/26/25,SUSP CIRCS,640 ARROW HWY; BALFORD BEATTY
04.26.2025,250401399,07:41:23 04/26/25,ILLEGAL PARKER,2575 SYCAMORE DR
04.26.2025,250401400,07:55:02 04/26/25,SUSP SUBJ,1930 EVERGREEN ST
04.26.2025,250401402,09:46:09 04/26/25,ABAND VEH,1115 JUANITA AVE
04.26.2025,250401403,10:15:01 04/26/25,CODE H SUBJ,914 FOOTHILL BLVD; MOBIL; MOBILE
04.26.2025,250401405,11:02:55 04/26/25,CODE H SUBJ,2700 HILLCREST DR
04.26.2025,250401407,12:25:06 04/26/25,DISTURB PERSON,FOOTHILL BLVD & D ST
04.26.2025,250401409,13:01:08 04/26/25,TC NON INJURY,FRUIT ST & IS210
04.26.2025,250401413,15:28:35 04/26/25,THEFT VEHICLE,4095 FRUIT ST # 622
04.26.2025,250401415,17:08:54 04/26/25,SUSP SUBJ,3175 BOLLING AVE; LAS FLORES PARK
04.26.2025,250401416,17:59:25 04/26/25,WELFARE CHECK,3945 BRADFORD ST # 104
04.26.2025,250401417,18:17:45 04/26/25,DISTURB MUSIC,4095 FRUIT ST # 604
04.26.2025,250401419,18:56:31 04/26/25,PDOBS,2510 FOOTHILL BLVD; REBEL GAS
04.26.2025,250401420,19:11:50 04/26/25,911 INVEST,2157 FIFTH ST
04.26.2025,250401421,19:22:19 04/26/25,TRAFFIC STOP,FRUIT ST & BOWDOIN ST
04.26.2025,250401422,19:25:18 04/26/25,CITIZEN ASST,ARROW HWY & A ST
04.26.2025,250401423,19:25:37 04/26/25,BURGLARY IP/JO,3725 PERLITA ST
04.26.2025,250401426,19:58:12 04/26/25,ILLEGAL PARKER,2400 SAN DIMAS CANYON RD; CANYON TERRACE APTS
04.26.2025,250401424,19:58:56 04/26/25,TRAFFIC STOP,2371 FOOTHILL BLVD; PANDA EXPRESS
04.26.2025,250401425,20:27:08 04/26/25,SUSP VEHICLE,4547 FRUIT ST
04.26.2025,250401428,21:01:13 04/26/25,SUSP SUBJ,SIERRA WAY & MIRAMONTE DR
04.26.2025,250401429,21:08:40 04/26/25,ILLEGAL PARKER,3888 VERDANA CIR
04.26.2025,250401430,22:37:55 04/26/25,DISTURB NOISE,640 ARROW HWY; RR PRODUCTION SERVICES INC
04.26.2025,250401431,22:57:22 04/26/25,TRAFFIC STOP,FRUIT ST & IS210
04.26.2025,250401432,23:06:22 04/26/25,SUSP VEHICLE,5894 STEPHENS RANCH RD; PIEROTH RESIDENCE
04.27.2025,250401433,00:24:37 04/27/25,BARKING DOG,PEYTON RD & BUTTERFIELD AVE
04.27.2025,250401434,01:11:34 04/27/25,TRAFFIC STOP,WHITE AVE & SIXTH ST
04.27.2025,250401435,02:48:35 04/27/25,911 INVEST,1090 FOOTHILL BLVD; JACK IN THE BOX
04.27.2025,250401437,07:32:51 04/27/25,PDOBS,2244 FOOTHILL BLVD; CHUZE FITNESS
04.27.2025,250401440,08:25:20 04/27/25,EXPLOSION,2620 FIRST ST; CITY YARDS
04.27.2025,250401444,09:16:22 04/27/25,594PC VANDALISM,3836 BIXBY DR
04.27.2025,250401445,09:48:13 04/27/25,PDOBS,1950 FOOTHILL BLVD; EDWARDS THEATER
04.27.2025,250401446,10:23:05 04/27/25,TRAFFIC STOP,1600 FOOTHILL BLVD; VONS
04.27.2025,250401447,10:43:48 04/27/25,CODE H SUBJ,2086 FOOTHILL BLVD # B; CHASE BANK
04.27.2025,250401448,11:21:58 04/27/25,SOLICITOR,3739 PERLITA ST
04.27.2025,250401449,12:01:19 04/27/25,DISTURB MUSIC,2421 FOOTHILL BLVD # 12H
04.27.2025,250401450,12:10:41 04/27/25,AREA CHECK,1550 BASELINE RD; LA VERNE HEIGHTS SCHOOL
04.27.2025,250401451,12:32:26 04/27/25,INDECENT EXPOS,2340 D ST; WAREHOUSE PIZZA
04.27.2025,250401452,12:36:31 04/27/25,SUSP SUBJ,2086 FOOTHILL BLVD # B; CHASE BANK
04.27.2025,250401454,13:29:41 04/27/25,WELFARE CHECK,1756 GOLDEN HILLS RD
04.27.2025,250401455,14:06:02 04/27/25,CODE H SUBJ,1930 EVERGREEN ST
04.27.2025,250401456,14:11:38 04/27/25,ABAND VEH,2065 D ST
04.27.2025,250401458,15:10:59 04/27/25,ABAND VEH,4706 BUNNELLE AVE
04.27.2025,250401459,15:20:23 04/27/25,DISTURB ROAD,1614 FOOTHILL BLVD; JAMBA JUICE
04.27.2025,250401460,15:56:27 04/27/25,CITIZEN ASST,2298 FOOTHILL BLVD # A; THE VITAMIN SHOPPE
04.27.2025,250401461,16:06:08 04/27/25,SUSP VEHICLE,1950 FOOTHILL BLVD; EDWARDS THEATER
04.27.2025,250401462,17:41:10 04/27/25,CODE H SUBJ,2229 FOOTHILL BLVD # 100; KOHLS
04.27.2025,250401463,18:33:03 04/27/25,SUSP SUBJ,SIERRA WAY & MIRAMONTE DR
04.27.2025,250401464,19:18:36 04/27/25,SUSP SUBJ,3625 WILLIAMS AVE; VINTAGE GROVE SENIOR APTS
04.27.2025,250401465,19:43:07 04/27/25,PDOBS,FOOTHILL BLVD & CHELSEA DR
04.27.2025,250401466,19:46:22 04/27/25,WELFARE CHECK,3945 BRADFORD ST # 104
04.27.2025,250401467,19:58:56 04/27/25,SUSP CIRCS,1098 SENTINEL DR
04.27.2025,250401468,20:11:44 04/27/25,BEAR PROB,2100 MANZANITA CIR
04.27.2025,250401470,20:29:49 04/27/25,SUSP VEHICLE,BRADFORD ST & OLIVE ST
04.27.2025,250401469,20:36:24 04/27/25,DISTURB PERSON,1181 FOOTHILL BLVD; STARBUCKS WEST
04.27.2025,250401472,21:19:06 04/27/25,911 INVEST,1345 PALOMARES AVE
04.27.2025,250401473,22:18:21 04/27/25,BEAR PROB,2320 BELLA COLINA
04.27.2025,250401475,22:53:12 04/27/25,CODE H SUBJ,1201 FOOTHILL BLVD; IHOP
04.27.2025,250401476,23:26:26 04/27/25,TRESPASS,640 ARROW HWY; RR PRODUCTION SERVICES INC
04.27.2025,250401477,23:36:01 04/27/25,TRAFFIC STOP,BONITA AVE & DAMIEN AVE
04.27.2026,260401647,01:09:45 04/27/26,FOOT PATROL,3680 D ST; COMMUNITY CENTER
04.27.2026,260401652,02:24:18 04/27/26,SUSP VEHICLE,2319 SECOND ST
04.27.2026,260401654,02:28:36 04/27/26,911 INVEST,FIRST ST & FULTON RD
04.27.2026,260401659,06:20:54 04/27/26,911 INVEST,2755 ARROW HWY #2
04.27.2026,260401660,07:37:23 04/27/26,TRAFFIC STOP,E ST & THIRD ST
04.27.2026,260401661,07:54:21 04/27/26,TRAFFIC STOP,BONITA AVE & THIRD ST
04.27.2026,260401662,08:21:08 04/27/26,SUSP VEHICLE,WHEELER AVE & GOLDEN HILLS RD
04.27.2026,260401663,08:33:16 04/27/26,CITIZEN ASST,2200 WHITE AVE; VIA 10-21
04.27.2026,260401664,08:50:07 04/27/26,CITIZEN ASST,1337 FIFTH ST; VIA 10-21
04.27.2026,260401665,09:21:10 04/27/26,PDOBS,1369 FOOTHILL BLVD #A; DAISO
04.27.2026,260401666,09:56:25 04/27/26,TRAFFIC STOP,E ST & THIRD ST
04.27.2026,260401667,10:03:48 04/27/26,TRAFFIC STOP,D ST & SECOND ST
04.27.2026,260401668,10:07:31 04/27/26,FOOT PATROL,3175 BOLLING AVE; LAS FLORES PARK
04.27.2026,260401669,10:24:02 04/27/26,FOOT PATROL,2200 WHEELER AVE; WHEELER PARK
04.27.2026,260401670,10:41:02 04/27/26,TRAFFIC STOP,ARROW HWY & E ST
04.27.2026,260401671,10:45:27 04/27/26,FOOT PATROL,YEAGER AVE & CURTISS CT
04.27.2026,260401672,11:00:31 04/27/26,PDOBS,FOOTHILL BLVD & TOWNE CENTER DR
04.27.2026,260401674,11:39:03 04/27/26,TC NON INJURY,2510 FOOTHILL BLVD; REBEL GAS
04.27.2026,260401673,11:40:02 04/27/26,TRAFFIC STOP,FOOTHILL BLVD & RAMONA AVE
04.27.2026,260401676,11:59:17 04/27/26,TRAFFIC STOP,900BLK BASELINE RD
04.27.2026,260401677,12:08:32 04/27/26,TRAFFIC STOP,900BLK BASELINE RD
04.27.2026,260401678,12:14:43 04/27/26,911 INVEST,2400 SAN DIMAS CANYON RD
04.27.2026,260401679,12:20:53 04/27/26,TRAFFIC STOP,900BLK BASELINE RD
04.27.2026,260401680,12:21:56 04/27/26,PDOBS,2084 FOOTHILL BLVD #C; FUKUYA SUSHI
04.27.2026,260401681,12:30:34 04/27/26,TRAFFIC STOP,WHEELER AVE & FOOTHILL BLVD
04.27.2026,260401682,12:34:36 04/27/26,FOOT PATROL,1502 FOOTHILL BLVD #103; POSTALANNEX
04.27.2026,260401683,12:44:49 04/27/26,PDOBS,BIXBY DR & FOOTHILL BLVD
04.27.2026,260401684,12:59:52 04/27/26,TRAFFIC STOP,ARROW HWY & SAN DIMAS CANYON RD
04.27.2026,260401685,13:18:09 04/27/26,TRAFFIC STOP,900BLK BASELINE RD
04.27.2026,260401687,13:18:29 04/27/26,SUSP SUBJ,2090 FOOTHILL BLVD; STATER BROS
04.27.2026,260401686,13:19:46 04/27/26,TRAFFIC STOP,GAREY AND FORD
04.27.2026,260401688,13:31:27 04/27/26,TRAFFIC STOP,FOOTHILL BLVD & RAMONA AVE
04.27.2026,260401689,13:55:34 04/27/26,TRAFFIC STOP,WHITE AVE & THIRD ST
04.27.2026,260401690,14:04:58 04/27/26,TRAFFIC STOP,FAIRPLEX DR & PUDDINGSTONE DR
04.27.2026,260401691,14:17:17 04/27/26,TRAFFIC STOP,WHEELER AVE & HOLLY OAK ST
04.27.2026,260401694,14:17:32 04/27/26,ASSIST AGENCY,2263 SLOAN DR
04.27.2026,260401693,14:26:46 04/27/26,911 INVEST,3490 RAMONA AVE; RAMONA MIDDLE SCHOOL
04.27.2026,260401692,14:30:01 04/27/26,TRAFFIC STOP,IS210 & FOOTHILL BLVD
04.27.2026,260401696,15:10:25 04/27/26,SOLICITOR,MOSS CIR & BONITA AVE
04.27.2026,260401697,15:14:45 04/27/26,TRAFFIC STOP,BONITA AVE & WHITE AVE
04.27.2026,260401698,15:59:05 04/27/26,TC UNK,3355 WHITE AVE; POST OFFICE
04.27.2026,260401699,16:02:13 04/27/26,SUSP VEHICLE,2835 BRANDT ST
04.27.2026,260401701,16:34:10 04/27/26,911 INVEST,1306 PALOMARES AVE
04.27.2026,260401702,16:46:04 04/27/26,DISTURB PERSON,800 PALOMARES AVE; LA VERNE CROSSFIT
04.27.2026,260401703,17:23:51 04/27/26,TRAFFIC STOP,WHITE AVE & SIXTH ST
04.27.2026,260401704,18:09:47 04/27/26,TC NON INJURY,2755 ARROW HWY
04.27.2026,260401706,19:28:30 04/27/26,AREA CHECK,ESPERANZA DR & SHEMIRAN ST
04.27.2026,260401708,21:11:27 04/27/26,TRAFFIC STOP,ARROW HWY & WHITE AVE
04.27.2026,260401709,21:22:27 04/27/26,DISTURB SUBJS,D ST & DURWARD WAY
04.27.2026,260401710,22:10:24 04/27/26,911 INVEST,903 LA RUE AVE
04.27.2026,260401711,22:59:56 04/27/26,CODE H SUBJ,1950 FOOTHILL BLVD; EDWARDS THEATER
04.28.2025,250401479,00:56:37 04/28/25,PDOBS,2210 D ST; BEVERAGE HOUSE
04.28.2025,250401480,01:24:29 04/28/25,PDOBS,2204 FOOTHILL BLVD; RUBIOS
04.28.2025,250401481,01:51:52 04/28/25,PDOBS,2320 FOOTHILL BLVD # C; JIMMY JOHNS
04.28.2025,250401482,02:13:12 04/28/25,DISTURB NOISE,2120 BLOSSOM LN
04.28.2025,250401485,04:59:34 04/28/25,ASSIST AGENCY,1435 N COLLEGE
04.28.2025,250401488,07:10:26 04/28/25,CODE H SUBJ,1177 FOOTHILL BLVD; JAKES SMOKESHOP
04.28.2025,250401487,07:28:08 04/28/25,BEAR PROB,2105 MANZANITA CIR
04.28.2025,250401489,07:35:00 04/28/25,CODE H SUBJ,2416 FOOTHILL BLVD # B; CRUMBL COOKIES
04.28.2025,250401491,08:00:25 04/28/25,CITE SIGN OFF,2061 THIRD ST; LVPD
04.28.2025,250401493,08:39:51 04/28/25,CITE SIGN OFF,2061 THIRD ST; LOBBY
04.28.2025,250401494,08:41:35 04/28/25,TRAFFIC STOP,2229 FOOTHILL BLVD # 100; KOHLS
04.28.2025,250401495,08:56:17 04/28/25,459PC BURGLARY,640 ARROW HWY
04.28.2025,250401496,10:00:20 04/28/25,CITIZEN ASST,2061 THIRD ST; LVPD; LOBBY
04.28.2025,250401498,10:22:59 04/28/25,WELFARE CHECK,FOOTHILL BLVD & MORENO AVE
04.28.2025,250401499,10:44:39 04/28/25,911 INVEST,4565 RAMONA AVE
04.28.2025,250401500,11:23:10 04/28/25,FOUND PROP,2061 THIRD ST; LVPD; LOBBY
04.28.2025,250401501,12:34:52 04/28/25,AREA CHECK,1351 FOOTHILL BLVD
04.28.2025,250405026,13:08:12 04/28/25,470 PC FRAUD,720 ARROW HWY
04.28.2025,250401502,13:20:01 04/28/25,TRAFFIC STOP,GOLDEN HILLS RD & COUNTRY CLUB DR
04.28.2025,250401503,13:32:58 04/28/25,TC NON INJURY,OAK MESA DR & WHEELER AVE
04.28.2025,250401505,13:38:40 04/28/25,PETTY THEFT RPT,1947 D ST; D STREET SHELL GAS
04.28.2025,250401504,13:48:52 04/28/25,911 INVEST,3945 BRADFORD ST # 58
04.28.2025,250401509,14:10:54 04/28/25,VANDALISM IP/JO,2244 FOOTHILL BLVD; CHUZE FITNESS
04.28.2025,250401507,14:13:57 04/28/25,HAIL BY CITIZEN,IS210 & FOOTHILL BLVD
04.28.2025,250401510,14:44:57 04/28/25,WELFARE CHECK,5345 MOUNTAIN SPRINGS RANCH RD
04.28.2025,250401511,16:36:11 04/28/25,TC INJURY,2335 BONITA AVE
04.28.2025,250401514,17:03:47 04/28/25,470 PC FRAUD,2362 LOMELI LN; LOBBY
04.28.2025,250401518,18:54:35 04/28/25,DRUG ACTIVITY,2086 FOOTHILL BLVD # B; CHASE BANK
04.28.2025,250401522,19:06:33 04/28/25,CITIZEN ASST,2235 FIRST ST; VIA 10-21
04.28.2025,250401519,19:30:17 04/28/25,PETTY THEFT,2444 FOOTHILL BLVD; FIVE BELOW
04.28.2025,250401520,19:40:03 04/28/25,SUSP SUBJ,1600 FOOTHILL BLVD; VONS
04.28.2025,250401523,20:05:35 04/28/25,SUSP SUBJ,2755 ARROW HWY # 4
04.28.2025,250401524,20:59:02 04/28/25,AREA CHECK,1207 FOOTHILL BLVD; MAGIC TEA
04.28.2025,250405027,21:22:54 04/28/25,PETTY THEFT,2462 FOOTHILL BLVD
04.28.2025,250401527,21:51:16 04/28/25,DISTURB SUBJS,5151 MOUNTAIN SPRINGS RANCH RD
04.28.2025,250401529,23:20:24 04/28/25,DISTURB NOISE,640 ARROW HWY; RR PRODUCTION SERVICES INC
04.28.2026,260401715,02:28:26 04/28/26,PDOBS,2123 FOOTHILL BLVD #B; SHOGUN
04.28.2026,260401720,03:29:19 04/28/26,PDOBS,1951 FOOTHILL BLVD; MICHAELS
04.28.2026,260401721,04:15:57 04/28/26,SUSP CIRCS,2131 VIRGINIA AVE
04.28.2026,260401722,04:48:42 04/28/26,PDOBS,1410 FOOTHILL BLVD; AUTO ZONE
04.28.2026,260401725,08:12:10 04/28/26,ILLEGAL PARKER,KING ST & HANAWALT ST
04.28.2026,260401728,08:40:23 04/28/26,911 INVEST,2552 FOOTHILL BLVD #219
04.28.2026,260401729,08:56:22 04/28/26,WELFARE CHECK,FOOTHILL BLVD & WHITE AVE
04.28.2026,260401732,09:14:15 04/28/26,PDOBS,2300 FOOTHILL BLVD #A; THE JOINT CHIROPRACTIC
04.28.2026,260401733,09:30:34 04/28/26,ILLEGAL PARKER,1504 ELMCREST ST
04.28.2026,260401743,09:37:55 04/28/26,AREA CHECK,B ST & KENDRICK DR
04.28.2026,260401734,09:41:06 04/28/26,CITIZEN ASST,1315 OAK MESA DR
04.28.2026,260401736,09:53:40 04/28/26,CODE H SUBJ,1950 FOOTHILL BLVD; EDWARDS THEATER
04.28.2026,260401739,10:37:04 04/28/26,CODE H SUBJ,WHITE AVE & FIRST ST
04.28.2026,260401737,10:51:41 04/28/26,CITIZEN ASST,1317 HICKORY DR; LOBBY
04.28.2026,260401741,10:54:14 04/28/26,CODE H SUBJ,3602 WHEELER AVE; BRIGHT BEGINNINGS PRESCHOOL
04.28.2026,260401742,11:29:07 04/28/26,ILLEGAL PARKER,WALNUT ST & D ST
04.28.2026,260401744,11:34:18 04/28/26,CITIZEN ASST,4541 MILLER ST
04.28.2026,260401745,12:33:14 04/28/26,WELFARE CHECK,2264 BONITA AVE
04.28.2026,260401746,12:46:15 04/28/26,ILLEGAL PARKER,WINFIELD AVE & PEPPER ST
04.28.2026,260401748,12:58:15 04/28/26,CODE H SUBJ,1497 FOOTHILL BLVD; BALDY VIEW ANIMAL HOSPITAL
04.28.2026,260401750,13:20:05 04/28/26,SPEEDING VEH,FOOTHILL BLVD & WHITE AVE
04.28.2026,260401751,13:45:30 04/28/26,911 INVEST,2364 SECOND ST
04.28.2026,260401752,14:02:16 04/28/26,TC NON INJURY,GARY S BONITA
04.28.2026,260401753,14:10:15 04/28/26,TRAFFIC STOP,1475 FOOTHILL BLVD; DOLLAR TREE
04.28.2026,260401754,14:16:31 04/28/26,TRAFFIC HAZARD,ARROW HWY & D ST
04.28.2026,260401755,14:21:12 04/28/26,SUSP VEHICLE,7177 BRYDON RD
04.28.2026,260401757,14:30:10 04/28/26,TRAFFIC STOP,A ST & ARROW HWY
04.28.2026,260401758,14:51:44 04/28/26,TRAFFIC STOP,ARROW HWY & CARRION RD
04.28.2026,260401763,14:57:16 04/28/26,CITE SIGN OFF,2061 THIRD ST
04.28.2026,260401764,15:07:22 04/28/26,DRUG ACTIVITY,1922 WALNUT ST; LORDSBURG PARK
04.28.2026,260401760,15:20:22 04/28/26,HAIL BY CITIZEN,1395 FOOTHILL BLVD; HOTWORKS
04.28.2026,260401765,16:03:41 04/28/26,ILLEGAL PARKER,G ST & FIRST ST
04.28.2026,260401768,16:24:37 04/28/26,602PC TRESPASS,2510 FIFTH ST; VIA 10-21
04.28.2026,260401767,16:39:30 04/28/26,TRAFFIC STOP,1950 FOOTHILL BLVD; EDWARDS THEATER
04.28.2026,260401769,17:11:17 04/28/26,HAIL BY CITIZEN,1580 FOOTHILL BLVD; ROSS
04.28.2026,260401770,17:44:10 04/28/26,FIGHT IP/JO,1580 FOOTHILL BLVD; ROSS
04.28.2026,260401773,18:38:07 04/28/26,PETTY THEFT RPT,2244 FOOTHILL BLVD; CHUZE FITNESS' LOBBY
04.28.2026,260401771,18:59:09 04/28/26,WELFARE CHECK,BONITA AVE & WHITE AVE
04.28.2026,260401772,19:02:32 04/28/26,911 INVEST,1876 E ST
04.28.2026,260401774,19:16:55 04/28/26,DUI,2142 THIRD ST; THIRD STREET WINE SHOP
04.28.2026,260401775,19:24:28 04/28/26,PDOBS,WHITE AVE & FIRST ST
04.28.2026,260401777,20:12:58 04/28/26,WELFARE CHECK,2445 FOOTHILL BLVD #A; CAFE X20
04.28.2026,260401778,20:33:55 04/28/26,SUSP SUBJ,1505 HOLLY OAK ST; PELOTA PARK
04.29.2025,250401535,01:55:20 04/29/25,ASSIST AGENCY,22039 VALLEY BLVD
04.29.2025,250401536,02:49:53 04/29/25,DUI,FULTON RD & GROVE ST
04.29.2025,250401538,06:18:23 04/29/25,SUSP SUBJ,E ST & FIFTH ST
04.29.2025,250401537,07:08:32 04/29/25,TRAFFIC STOP,1200 ARROW HWY
04.29.2025,250401540,07:25:10 04/29/25,TRAFFIC STOP,HALE AVE & NASHPORT ST
04.29.2025,250401541,07:33:47 04/29/25,TRAFFIC STOP,FOOTHILL BLVD & CANYON VIEW DR
04.29.2025,250401542,07:45:47 04/29/25,TRAFFIC STOP,1550 BASELINE RD; LA VERNE HEIGHTS SCHOOL
04.29.2025,250401543,07:54:27 04/29/25,TRAFFIC STOP,WHEELER AVE & FOOTHILL BLVD
04.29.2025,250401544,07:55:14 04/29/25,AREA CHECK,1806 ORANGEWOOD ST
04.29.2025,250401545,08:04:36 04/29/25,TRAFFIC STOP,2098 FOOTHILL BLVD; IN N OUT
04.29.2025,250401548,08:23:54 04/29/25,TRAFFIC STOP,3102 D ST; BONITA HIGH SCHOOL
04.29.2025,250401549,08:47:04 04/29/25,TRAFFIC STOP,FOOTHILL BLVD & EMERALD AVE
04.29.2025,250401551,08:59:53 04/29/25,LOST PROPERTY,2268 FOOTHILL BLVD; ALDI; LOBBY
04.29.2025,250401554,10:03:03 04/29/25,TRAFFIC STOP,WHEELER AVE & YEAGER AVE
04.29.2025,250401556,10:28:25 04/29/25,CODE H SUBJ,1572 FOOTHILL BLVD; PET FOOD EXPRESS
04.29.2025,250401557,10:33:45 04/29/25,CODE H SUBJ,2229 FOOTHILL BLVD # 100; KOHLS
04.29.2025,250401558,10:44:38 04/29/25,CODE H SUBJ,1375 FOOTHILL BLVD; SPROUTS
04.29.2025,250401560,10:53:06 04/29/25,CODE H SUBJ,2086 FOOTHILL BLVD # B; CHASE BANK
04.29.2025,250401559,10:58:46 04/29/25,TRAFFIC STOP,FOOTHILL BLVD & CHELSEA DR
04.29.2025,250401561,11:09:49 04/29/25,TRAFFIC STOP,FOOTHILL BLVD & BRADFORD ST
04.29.2025,250401562,11:20:58 04/29/25,TRAFFIC HAZARD,WHITE AND MCKINLEY
04.29.2025,250401563,11:39:53 04/29/25,TRAFFIC STOP,WHEELER AVE & FIFTH ST
04.29.2025,250401565,11:40:17 04/29/25,WELFARE CHECK,FOOTHILL BLVD & WHITE AVE
04.29.2025,250401566,12:18:02 04/29/25,TRAFFIC STOP,BONITA AVE & WHITE AVE
04.29.2025,250401567,12:30:58 04/29/25,SUSP VEHICLE,ALPHA CIR & PLEASANT ST
04.29.2025,250401571,13:17:56 04/29/25,WELFARE CHECK,2229 FOOTHILL BLVD # 100; KOHLS
04.29.2025,250401572,13:43:10 04/29/25,CITIZEN ASST,3945 BRADFORD ST # 73
04.29.2025,250401575,15:39:41 04/29/25,TRAFFIC STOP,THIRD ST & WHITE AVE
04.29.2025,250401577,15:49:44 04/29/25,TRAFFIC STOP,FRUIT ST & AMHERST ST
04.29.2025,250401578,15:55:56 04/29/25,CODE H SUBJ,1965 FOOTHILL BLVD # R; LIFESTLE HEARING AID SOLUTIONS
04.29.2025,250401579,16:31:19 04/29/25,AREA CHECK,2909 ARROW HWY; VALLEY RANCHO MOBILE HOMES
04.29.2025,250405028,17:14:29 04/29/25,594PC VANDALISM,3809 ABBEY WAY
04.29.2025,250401582,19:05:14 04/29/25,FOUND PROP,2268 FOOTHILL BLVD; ALDI
04.29.2025,250401583,19:13:29 04/29/25,DISTURB PERSON,4575 RAMONA AVE # 2
04.29.2025,250401584,19:32:06 04/29/25,DISTURB ROAD,FOOTHILL BLVD & FRUIT ST
04.29.2025,250401585,20:04:26 04/29/25,TRAFFIC STOP,FOOTHILL BLVD & WHITE AVE
04.29.2025,250401587,20:20:18 04/29/25,TRAFFIC STOP,FRUIT ST & BOWDOIN ST
04.29.2025,250401588,20:38:11 04/29/25,TRAFFIC STOP,D ST & SECOND ST
04.29.2025,250401589,20:47:46 04/29/25,TRAFFIC STOP,WHITE AVE & SEVENTH ST
04.29.2025,250401590,21:43:13 04/29/25,TRAFFIC STOP,FOOTHILL BLVD & FRUIT ST
04.29.2026,260401780,00:10:03 04/29/26,DISTURB PERSON,1733 SIXTH ST
04.29.2026,260401782,01:12:46 04/29/26,SUSP SUBJ,1350 ARROW HWY
04.29.2026,260401785,06:47:23 04/29/26,SUSP VEHICLE,1375 FOOTHILL BLVD; SPROUTS
04.29.2026,260401787,07:41:17 04/29/26,TRAFFIC STOP,FOOTHILL BLVD & WHITE AVE
04.29.2026,260401788,08:23:40 04/29/26,TRAFFIC STOP,"ARROW HWY & WHITE AVE, LAV, 91750"
04.29.2026,260401789,08:29:43 04/29/26,IDENTITY THEFT,1950 THIRD ST; ULV; LOBBY
04.29.2026,260401791,08:43:10 04/29/26,SUSP SUBJ,ESPERANZA DR & SHEMIRAN ST
04.29.2026,260401790,08:48:17 04/29/26,GRAND THEFT VEH,2262 PINTO ST; LOBBY
04.29.2026,260401793,09:16:26 04/29/26,TRAFFIC STOP,ARROW HWY & C ST
04.29.2026,260401797,09:45:17 04/29/26,TRAFFIC STOP,WHITE & MCKINDLEY
04.29.2026,260401799,09:58:49 04/29/26,TRAFFIC STOP,900 BASELINE RD
04.29.2026,260401801,10:11:28 04/29/26,TRAFFIC STOP,WHITE AVE & EIGHTH ST
04.29.2026,260401804,10:24:46 04/29/26,TRAFFIC STOP,BONITA AVE & F ST
04.29.2026,260401805,10:32:33 04/29/26,TRAFFIC STOP,FOOTHILL BLVD & TOWNE CENTER DR
04.29.2026,260401807,10:48:05 04/29/26,PETTY THEFT,914 FOOTHILL BLVD; LA VERNE CAR WASH
04.29.2026,260401809,11:30:31 04/29/26,TRAFFIC STOP,1234 ARROW HWY
04.29.2026,260401812,12:16:46 04/29/26,INDECENT EXPOS,DUNE LN & CANOPY LN
04.29.2026,260401813,12:25:24 04/29/26,SUSP SUBJ,1475 FOOTHILL BLVD; DOLLAR TREE
04.29.2026,260401817,12:43:14 04/29/26,ILLEGAL PARKER,1511 SECOND ST
04.29.2026,260401814,12:44:25 04/29/26,TRAFFIC STOP,FOOTHILL BLVD & WHEELER AVE
04.29.2026,260401818,13:19:58 04/29/26,CITE SIGN OFF,2061 THIRD ST; LOBBY
